id,created_timestamp,title,description,category_label,category_tag,company_name,salary_min,salary_max,country,state,county,city,lat,lon,search_state,search_term
5673124270,2026-03-20T10:09:23Z,Roving Community Manager - Affordable Compliance,"Logan Property Management (LPM) is seeking an experienced and dedicated Community Manager to oversee a 55 affordable housing property that operates under the HUD Tax Credit program. The ideal candidate will have a strong background in property management, particularly within affordable housing and HUD compliance. The Community Manager will be responsible for the day-to-day operations of the property, ensuring compliance with all applicable regulations, maintaining high occupancy rates, and prov…",Property Jobs,property-jobs,Logan Property Management,0,26,US,California,San Diego County,San Diego,32.726967,-117.164709,CA,artificial intelligence
5750191984,2026-06-03T02:26:47Z,Mechanical Engineer,"At Layup Parts, our mission is simple: deliver high-quality composite parts, faster. We’re not just another composite shop— we’re a technology-first manufacturing startup that’s revolutionizing how composite tooling and parts are made for the aerospace, defense, and motorsports industries. Our customers are developing tomorrow's high-tech products, and we are building technology to accelerate their success. We design, machine, print, and build faster than anyone else in the industry and we’re l…",Engineering Jobs,engineering-jobs,Layup Parts,86751.08,86751.08,US,California,Orange County,Huntington Beach,33.664935,-117.964196,CA,artificial intelligence
5752713367,2026-06-04T23:02:33Z,Electrical Engineer II,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,93896.94,93896.94,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5704398013,2026-04-19T04:17:14Z,Build Engineer - Propulsion,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. This role sits at the intersection of engineering design, manufacturing, in…",Engineering Jobs,engineering-jobs,Hermeus,91800,112200,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5639908961,2026-02-21T11:18:12Z,Mechanical Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. Responsibilities Structural design supporting vehicle subsystems such as hy…",Engineering Jobs,engineering-jobs,Hermeus,171490.03,171490.03,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5420614775,2025-09-29T08:15:20Z,Avionics Shop Manager,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. As a Manager of the Avionics Build you will have a unique opportunity to bu…",Engineering Jobs,engineering-jobs,Hermeus,144891.36,144891.36,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5559467142,2025-12-29T16:47:14Z,Aerodynamics Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. About The Role: We are seeking an exceptional Aerodynamics Engineer to cont…",Engineering Jobs,engineering-jobs,Hermeus,140733.56,140733.56,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5754038902,2026-06-06T01:01:40Z,FPGA Engineer II,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,92275.26,92275.26,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5756959688,2026-06-09T02:39:46Z,Grocery Store Associate,"Now Hiring for Grocery Store Associates! We are hiring for multiple positions with the possibility of permanent placement for select employees after one month. Start times vary by department: Pay rate : $21/HR Available Positions: Meat ( Cleaning & Stocking) 10 am-6 pm Seafood ( Cleaning and stocking 10 am-6 pm Bakery ( General service) 7 am-3:30 pm Bakery ( Product Production) 5 am- 1:30 pm or 6 am-2:30 pm Produce Dept (Cleaning and stocking) 9am-5:30pm Cashier( Baggers, assisting customers) 1…",Hospitality & Catering Jobs,hospitality-catering-jobs,Kelly Services,43680,43680,US,California,Santa Clara County,San Jose,37.390494,-121.885434,CA,artificial intelligence
5736180949,2026-05-21T03:31:13Z,"Sr. Product Manager, AI","Kiddom is redefining how technology powers learning. We combine world-class curriculum with cutting-edge AI and modern SaaS infrastructure to help schools deliver truly personalized education at scale. Our platform equips educators with real-time insights and flexible tools, enabling them to focus on what matters most—driving student growth and equity. We’re not just building ed-tech; we’re disrupting an industry that’s been slow to innovate. At Kiddom, product leaders sit at the center, partne…",IT Jobs,it-jobs,Kiddom,193517.7,193517.7,US,California,San Francisco,,37.798085,-122.466538,CA,artificial intelligence
5721356820,2026-05-07T02:59:45Z,"Sales Executive, B2B Sales","About Good Eggs At Good Eggs, we bring together the butchers, the bakers, and all the change-makers in one convenient online grocery. Our commitment to local, sustainable, delicious food means our community can trust everything in the market to be the best version of itself, whether that's a just-ripe strawberry or well-aged wine. Good Eggs keeps the connection close between the people who make our food and the people who eat it. We make it easier for people to feed their family, without settli…",Sales Jobs,sales-jobs,Good Eggs Grocery,102503.19,102503.19,US,California,Alameda County,Philatelic,37.806984,-122.286229,CA,artificial intelligence
5721416835,2026-05-07T03:53:08Z,RF Hardware Engineer,"AnySignal is a startup whose mission is to usher in the next generation of RF products and services. For the most demanding space and defense missions, AnySignal provides a flexible platform with world-class performance that is easy to deploy, monitor, purchase, and upgrade. Our team has a diverse range of backgrounds that cover cloud computing to artificial intelligence, communications and sensing, embedded systems, and much more. As an RF Hardware Engineer on the hardware team, you will be re…",IT Jobs,it-jobs,AnySignal,150000,200000,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5721378734,2026-05-07T03:41:54Z,Avionics Mechanical Engineer,"AnySignal is a startup whose mission is to usher in the next generation of RF products and services. For the most demanding space and defense missions, AnySignal provides a flexible platform with world-class performance that is easy to deploy, monitor, purchase, and upgrade. Our team has a diverse range of backgrounds that cover cloud computing to artificial intelligence, communications and sensing, embedded systems, and much more. As an Avionics Mechanical Engineer on the hardware team, you wi…",Engineering Jobs,engineering-jobs,AnySignal,120000,175000,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5540417289,2025-12-12T19:00:12Z,Avionics Electrical Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. As an Avionics Electrical Engineer at Hermeus, you will be responsible for …",Engineering Jobs,engineering-jobs,Hermeus,91800,112200,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5540569210,2025-12-12T21:19:16Z,Senior Avionics Electrical Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. As Senior Avionics Electrical Engineer at Hermeus, you will be responsible …",Engineering Jobs,engineering-jobs,Hermeus,144309,144309,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5547839712,2025-12-18T17:16:02Z,Sr. Product Engineer,"At Layup Parts, our mission is simple: deliver composite parts faster. We’re not just another machine shop—we’re a technology-first manufacturing startup that’s revolutionizing how composite tooling and parts are made for the aerospace, defense, and motorsports industries. Our customers are developing tomorrow's high-tech products, and we are building technology to accelerate their success. We are looking for a Product Engineer, primarily focused on frontend, who can take features from early co…",IT Jobs,it-jobs,Layup Parts,150122.45,150122.45,US,California,Orange County,Huntington Beach,33.664935,-117.964196,CA,artificial intelligence
5750030509,2026-06-02T23:44:12Z,Senior Mechanical Design Engineer,"At Layup Parts, our mission is simple: deliver high-quality composite parts, faster. We’re not just another composite shop— we’re a technology-first manufacturing startup that’s revolutionizing how composite tooling and parts are made for the aerospace, defense, and motorsports industries. Our customers are developing tomorrow's high-tech products, and we are building technology to accelerate their success. We design, machine, print, and build faster than anyone else in the industry and we’re l…",Engineering Jobs,engineering-jobs,Layup Parts,99801.13,99801.13,US,California,Orange County,Huntington Beach,33.664935,-117.964196,CA,artificial intelligence
5754323688,2026-06-06T06:36:26Z,Senior Propulsion Engineer I,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,102963.86,102963.86,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5710808393,2026-04-25T23:39:43Z,Medical Waste Containers - Plant Operator 2nd Shift (1pm-9:00pm) - 6331,"We are looking to hire a Plant Operator for our Daniels’ medical waste treatment facility in Fresno, CA . A Plant Operator has a widely varying role, from checking in containers, double checking paperwork, moving/unloading specific waste containers, and operating a forklift to load an autoclave. The ideal Plant Operator is an individual who likes variety in their work and can think through practical problems. What will your job involve? Use of our large machines, to: Weigh incoming sharps and r…",Manufacturing Jobs,manufacturing-jobs,Daniels Health,41600,,US,California,Fresno County,Fresno,36.842017,-119.80195,CA,artificial intelligence
5636647317,2026-02-19T16:01:51Z,Structures Design Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. As a Structures Design Engineer, you will be responsible for the design, an…",Engineering Jobs,engineering-jobs,Hermeus,149546.6,149546.6,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5484085457,2025-11-06T11:31:24Z,Power Electronics Engineer II,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,80046.45,80046.45,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5483946004,2025-11-06T09:37:04Z,Senior FPGA Engineer II,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,103053.84,103053.84,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5653869028,2026-03-04T13:51:56Z,GNC Engineer - Navigation & System Integration,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. About The Role: The Navigation and System Integration GNC Engineer will be …",Engineering Jobs,engineering-jobs,Hermeus,141650.27,141650.27,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5754272002,2026-06-06T05:42:39Z,Medical Waste/Sharps Plant Operator - (1st Shift: 5:00AM-1:30PM) - 6534,"We are looking to hire a Plant Operator for our Daniels’ medical waste treatment facility in Fresno, CA . A Plant Operator has a widely varying role, from checking in containers, double checking paperwork, moving/unloading specific waste containers, and operating a forklift to load an autoclave. The ideal Plant Operator is an individual who likes variety in their work and can think through practical problems. What will your job involve? Use of our large machines, to: Weigh incoming sharps and r…",Manufacturing Jobs,manufacturing-jobs,Daniels Health,41600,,US,California,Fresno County,Fresno,36.842017,-119.80195,CA,artificial intelligence
5753114570,2026-06-05T06:40:59Z,Combustion Devices Engineer II,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,99631.29,99631.29,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5721253507,2026-05-07T00:58:58Z,Director of Business Development,"Director, Business Development – Government & Defense About AnySignal AnySignal is a startup whose mission is to usher in the next generation of RF products and services. For the most demanding space and defense missions, AnySignal provides a flexible platform with world-class performance that is easy to deploy, monitor, purchase, and upgrade. Our team has a diverse range of backgrounds spanning cloud computing, artificial intelligence, communications and sensing, embedded systems, and more. Ro…",Sales Jobs,sales-jobs,AnySignal,250000,300000,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5743017191,2026-05-28T00:34:34Z,Medical Waste Containers - Non-CDL Driver (3AM-1PM) - 6474,"We are seeking an enthusiastic, customer focused driver who can operate a box truck (26 feet) across the Gardena, CA area. You will be collecting sharps and medical waste containers from our healthcare customer locations and delivering a high level of customer service daily. This role offers a high degree of autonomy, stable hours, access to some OT and good benefits. Our vehicle fleet is modern and well-maintained. We supply above and beyond the standard PPE for safe handling of medical waste …",Customer Services Jobs,customer-services-jobs,Daniels Health,43988.64,43988.64,US,California,Los Angeles County,Gardena,33.886331,-118.293589,CA,artificial intelligence
5407334140,2025-09-19T18:21:49Z,Manufacturing Engineer (Composites),"At Layup Parts, our mission is simple: deliver composite parts faster. We’ re not just another composites shop—we’re a technology-first manufacturing startup that’s transforming how composite parts are made for the aerospace, defense, and motorsports industries. Our customers are developing tomorrow's high-tech products, and we are building technology to accelerate their success. At Layup Parts we’re building a crew of outstanding individuals who take pride in their work, learn from one another…",Engineering Jobs,engineering-jobs,Layup Parts,85358.98,85358.98,US,California,Orange County,Huntington Beach,33.664935,-117.964196,CA,artificial intelligence
5750290427,2026-06-03T04:16:21Z,Software Engineer,"At Layup Parts, our mission is simple: deliver composite parts faster. We’re not just another composites shop—we’re a technology-first manufacturing startup building the next generation of manufacturing software and automation for aerospace and defense. Our customers are developing tomorrow's high-tech products, and we are building technology to accelerate their success. We are looking for highly motivated Software Engineers to join our team as key members of our growing engineering function. T…",Engineering Jobs,engineering-jobs,Layup Parts,169238.2,169238.2,US,California,Orange County,Huntington Beach,33.664935,-117.964196,CA,artificial intelligence
5460651884,2025-10-23T08:11:59Z,Welder,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. About The Role: As a Welder , you will play a key role in fabricating, asse…",Engineering Jobs,engineering-jobs,Hermeus,52000,135200,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5752725836,2026-06-04T23:08:28Z,Senior Launch Vehicle Design Engineer I,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,156846.69,156846.69,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5677649866,2026-03-24T22:47:23Z,F100 Mro,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. As an MRO Propulsion Engineer you will take ownership of the m aintenance, …",Engineering Jobs,engineering-jobs,Hermeus,151097.58,151097.58,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5654093694,2026-03-04T15:21:17Z,Senior Mechanisms Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. Hermeus is seeking a Senior Mechanisms Engineer to join our Vehicle & Mecha…",Engineering Jobs,engineering-jobs,Hermeus,183662.19,183662.19,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5716733474,2026-05-02T03:30:36Z,Executive Assistant,"About Terawatt Infrastructure The once in a century transition to autonomous and electric vehicles is underway and will require a multi-trillion-dollar investment in energy and charging infrastructure, and the real estate to site it on. Terawatt is the leader in delivering large scale, turnkey charging solutions for companies rapidly deploying AV and EV fleets. Whether it’s an urban mobility hub, or a carefully located multi-fleet hub for semi-trucks, Terawatt brings the talent, capabilities, a…",Admin Jobs,admin-jobs,Terawatt Infrastructure,112833.65,112833.65,US,California,San Francisco,,37.798085,-122.466538,CA,artificial intelligence
5598776898,2026-01-24T09:42:30Z,Senior RF Systems Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. As an RF systems engineer you will be responsible for identifying RF hardwa…",Engineering Jobs,engineering-jobs,Hermeus,199276.55,199276.55,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5706774019,2026-04-21T22:51:04Z,Lead Avionics Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. We are seeking a highly skilled and experienced Lead Avionics Engineer to j…",Engineering Jobs,engineering-jobs,Hermeus,141625.02,141625.02,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5753116391,2026-06-05T06:42:57Z,Senior Valve Design Engineer I,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,125300.38,125300.38,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5734958268,2026-05-20T04:32:22Z,Mechanical Engineer II,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,110008.26,110008.26,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5499654522,2025-11-16T15:51:57Z,Flight Software Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. About The Role: We are seeking a highly motivated and experienced Flight So…",IT Jobs,it-jobs,Hermeus,152668.14,152668.14,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5288668563,2025-07-06T03:28:04Z,Senior FPGA Engineer II – Network Protocols,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",Engineering Jobs,engineering-jobs,CesiumAstro,152519.7,152519.7,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5694057332,2026-04-08T22:12:22Z,Test Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. About The Role: As a Test Engineer at Hermeus, you will play a pivotal role…",Engineering Jobs,engineering-jobs,Hermeus,105865.46,105865.46,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5746289264,2026-05-31T03:14:02Z,Accounts Payable & Travel Expense Manager,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. About the Role The AP/T&E Manager will own and scale the full Accounts Paya…",Accounting & Finance Jobs,accounting-finance-jobs,Hermeus,82895.69,82895.69,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5728903673,2026-05-14T02:14:20Z,Plant Manager,"We are seeking a leader who can provide tactical and operational leadership for a regulated medical waste facility, ensuring safe and efficient operation of autoclave systems and supporting infrastructure. This role is accountable for people leadership, process performance, metrics, and resource planning across plant functions within the Business Unit. We’re on a mission to make healthcare safer. Daniels Health provides reusable medical waste containers designed to reduce needlestick injuries a…",HR & Recruitment Jobs,hr-jobs,Daniels Health,126680.93,126680.93,US,California,Alameda County,Hayward,37.673724,-122.100787,CA,artificial intelligence
5754330147,2026-06-06T06:40:27Z,FPGA Verification Engineer II,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",IT Jobs,it-jobs,CesiumAstro,138003.25,138003.25,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5710126902,2026-04-25T02:24:30Z,Senior Financial Analyst - Capital Markets,"Description This role will support the Debt, Equity, and Structured Finance Team in Newmark’s Los Angeles office in Century City. The ideal candidate will be a high performing individual that has prior commercial real estate experience and brings a strong background in automation and artificial intelligence integration. Candidates should be capable of integrating AI-driven tools and automation strategies to enhance analytical capabilities, improve workflow efficiency, and support data-driven de…",Accounting & Finance Jobs,accounting-finance-jobs,Cantor Fitzgerald,100000,120000,US,California,Los Angeles County,Century,34.0584,-118.41354,CA,artificial intelligence
5680925824,2026-03-27T23:09:25Z,Senior FPGA Verification Engineer I,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",IT Jobs,it-jobs,CesiumAstro,154526.1,154526.1,US,California,Los Angeles County,El Segundo,33.915007,-118.404626,CA,artificial intelligence
5750091325,2026-06-03T00:25:14Z,Portfolio Product Manager,"Beacon Software is a permanent capital holding company which acquires and grows essential businesses. We are a profitable series B firm that combines great technologists, operators and M&A professionals to accelerate the scale of the ambition of the dozens of businesses we own and operate. We are supported by capital from tier-1 venture capital, crossover, and endowment investors as well as the founders of the leading technology companies from the past decade. We are growing our team in Toronto…",IT Jobs,it-jobs,Beacon Software,109816.64,109816.64,US,California,San Francisco,,37.798085,-122.466538,CA,artificial intelligence
5723908205,2026-05-09T01:37:28Z,Madhappy West Hollywood Full-Time Supervisor,"WEST HOLLYWOOD FULL-TIME SUPERVISOR Madhappy is a Los Angeles-based clothing brand made for a community of optimists, born in 2017. Madhappy uses apparel, events, and experimental retail spaces – including its permanent flagship in West Hollywood – to explore a personal expression as a means to an improved state of mind. Its own seasonal stores – with past and present locations including New York City (Soho), Aspen, Miami, East Hampton, and Tokyo – are each designed to reflect their site, while…",Retail Jobs,retail-jobs,Madhappy,45760,49920,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5531601920,2025-12-06T14:47:11Z,Senior Structures Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. This role is primarily responsible for the design, build and test of next g…",Engineering Jobs,engineering-jobs,Hermeus,144437.19,144437.19,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5720041052,2026-05-05T23:01:00Z,Senior Manager Capital Projects,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. As the Senior Manager or Head of Capital Projects, you will lead the planni…",Trade & Construction Jobs,trade-construction-jobs,Hermeus,187466.52,187466.52,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
5395249792,2025-09-11T18:55:31Z,Loads and Dynamics Engineer,"Hermeus is a venture-backed defense aviation company reclaiming the lost art of rapid iterative prototyping to build the fastest aircraft in the world today. By prioritizing relentless hardware iteration, we deliver high-speed systems at the pace of the modern battlefield. We work with the Department of War to provide the high-speed capabilities our nation and its allies need to maintain a durable, asymmetric advantage. As a Loads and Dynamics Engineer you will support the development of our su…",Engineering Jobs,engineering-jobs,Hermeus,137554.66,137554.66,US,California,Los Angeles County,Los Angeles,,,CA,artificial intelligence
