id,month_year,year,title,description,category_label,company_name,salary_min,salary_max,country,state,county,city,lat,lon,is_ai_related,ai_relevance,matched_ai_terms,date_created
5576938098,2026-01,2026,Frontend Engineer (React / React Native / Android),"What to Expect: Working at Ampa is a rare chance to help transform global mental health and save millions of lives — a level of impact that demands deep commitment. Success here requires resilience, adaptability, and the discipline to put in long hours. If you thrive in a high-intensity, fast-changing environment and want your work to truly matter, you may do the best work of your life here. Role Overview: We’re seeking an exceptional Frontend Engineer to help lead the design and development of…",IT Jobs,Ampa,157656.66,157656.66,US,California,Santa Clara County,Palo Alto,37.445797,-122.157575,False,Not AI,,2026-01-09 17:24:12+00:00
5598784914,2026-01,2026,Senior Software Engineer,"Skyways designs, builds, and operates fully autonomous long-range cargo aircraft. Founded in 2017, the company has spent the last eight years developing and deploying autonomous logistics systems for real-world operations. Our V2 aircraft carries 30 lbs up to 500 miles, while our next-generation V3 carries 100 lbs over 1,000 miles with 20 hours of endurance. Both use a hybrid-electric architecture that takes off like a helicopter and cruises like a plane, enabling long-range autonomous delivery…",IT Jobs,Skyways,170838.4,170838.4,US,Texas,Travis County,Austin,30.272921,-97.744386,False,Not AI,,2026-01-24 10:20:19+00:00
5576518089,2026-01,2026,Chief of Staff/Business Operations - Matter Intelligence,"About Matter Intelligence Welcome to Matter, where we are not just observing our Earth; we are understanding all matter around us in ways that have never been possible before. You’ll join a team with decades of experience building advanced technologies that send data today from Earth’s orbit and the surface of Mars. We are excited about the future and the potential impact we can make together. Your contributions will be instrumental in driving our innovation to market, and we are committed to p…",IT Jobs,Pear VC,163907.77,163907.77,US,California,Santa Clara County,Palo Alto,37.445797,-122.157575,False,Not AI,,2026-01-09 14:09:10+00:00
5572901334,2026-01,2026,Senior Ground Software Engineer,"Umbra is an American space technology company delivering advanced systems, from sensors to spacecraft, that empower customers worldwide with unmatched access to critical information from space. Our mission is simple and ambitious: redefine space—for people, systems, and missions in every domain. Umbra’s ecosystem operates through three business units: Remote Sensing (the data), Space Systems (the components), and Mission Solutions (the platforms). Together, our teams develop capabilities that d…",IT Jobs,Umbra,150000.0,190000.0,US,California,Santa Barbara County,Santa Barbara,34.420334,-119.710749,False,Not AI,,2026-01-07 19:53:58+00:00
5578214269,2026-01,2026,Senior Support Specialist-Site Lead,"Company Overview: MP Materials (NYSE: MP) is rebuilding American industrial capability for a new era of autonomy, robotics, and electrification. We are the only U.S. company with a fully integrated rare earth supply chain—from mining and refining to advanced metal and magnet manufacturing. Our products include both the critical materials used to make permanent magnets and the finished magnets themselves—enabling next-generation technologies in robotics, automation, aerospace, transportation, de…",IT Jobs,Mp Materials Corp.,157078.86,157078.86,US,Texas,Tarrant County,Haslet,32.931712,-97.32176,False,Not AI,,2026-01-10 14:04:20+00:00
5604836388,2026-01,2026,Staff Security Engineer - Vulnerability Management US Public Sector,"Secure Every Identity, from AI to Human Identity is the key to unlocking the potential of AI. Okta secures AI by building the trusted, neutral infrastructure that enables organizations to safely embrace this new era. This work requires a relentless drive to solve complex challenges with real-world stakes. We are looking for builders and owners who operate with speed and urgency and execute with excellence. This is an opportunity to do career-defining work. We're all in on this mission. If you a…",IT Jobs,Okta,161000.0,221000.0,US,"Washington, D.C.",Washington,,38.912068,-77.019023,False,Not AI,,2026-01-29 12:27:08+00:00
5591733740,2026-01,2026,Senior Radar Systems Engineer,"Umbra is an American space technology company delivering advanced systems, from sensors to spacecraft, that empower customers worldwide with unmatched access to critical information from space. Our mission is simple and ambitious: redefine space—for people, systems, and missions in every domain. Umbra’s ecosystem operates through three business units: Remote Sensing (the data), Space Systems (the components), and Mission Solutions (the platforms).Together, our teams develop capabilities that de…",IT Jobs,Umbra,170000.0,200000.0,US,Virginia,Arlington County,Arlington,38.884513,-77.093858,False,Not AI,,2026-01-19 17:01:03+00:00
5574756282,2026-01,2026,Flight Software Engineer,"Flight Software Engineer - Houston, TX About the Company: Have you ever wanted to be part of a start-up culture, but perhaps within a company that has established itself with financial stability and overcome some of the start-up company challenges? Our client is continuing to scale its uniquely, small team further, as they are continuing to see success with all of their current customers, and simultaneously adding new customers all the time. Engineers get the opportunity to work on cutting-edge…",IT Jobs,Galaxy Technology Hires,123763.84,123763.84,US,Texas,Harris County,Nassau Bay,29.55475,-95.09846,False,Not AI,,2026-01-08 17:31:56+00:00
5605441357,2026-01,2026,Data Analytics Team Lead,"Data Analytics Team Lead Job Description Summary: D&G Solutions is seeking a Data Analytics Team Lead to support U.S. Coast Guard (USCG) civil engineering and logistics programs through performance reporting, data integration, and analytical support. This role will lead development of dashboards and data products that help program leaders track progress, manage risks, and prioritize capital projects. REQUIRES US GOVERNMENT CLEARANCE ONSITE- WASHINGTON DC- NO RELO Roles & Responsibilities: Lead …",IT Jobs,D&G Support Services,96541.47,96541.47,US,"Washington, D.C.",Washington,,38.912068,-77.019023,False,Not AI,,2026-01-29 17:11:40+00:00
5573887159,2026-01,2026,Software Engineer,"Details: Introduction: Visium Resources has been asked to identify qualified candidates for this full-time Software Engineer position. This position is a direct hire opportunity, which will be on-site in Orlando, FL. Software Engineer Summary: This position is responsible for writing programming code supporting manufacturing of high precision electronic RF components supporting military, defense, avionics, commercial and instrumentation markets. The software technician will work along with manu…",IT Jobs,Visium Resources,81096.59,81096.59,US,Florida,Orange County,Orlando,28.575606,-81.395569,False,Not AI,,2026-01-08 10:41:28+00:00
5590860344,2026-01,2026,Helpdesk Lead,"Provide daily supervision and direction to help desk staff who are responsible for remote and on-site support to users, which includes in the Washington D.C areas and remote from e-mail, directories, computer operating systems, desktop applications for all types of computer systems, and applications developed or deployed under this contract. Serve as the first point of contact for troubleshooting hardware/software, all types of computer systems (PC & MAC, iPhone, YubiKey, and printer problems).…",IT Jobs,Computer World Services,51488.63,51488.63,US,"Washington, D.C.",Washington,,38.912068,-77.019023,False,Not AI,,2026-01-18 17:40:29+00:00
5604002990,2026-01,2026,Cold Fusion Application Developer,"THIS IS A FULL-TIME, PERMANENT POSITION THAT MANDATES WORKING ONSITE IN NW WASHINGTON DC Application Developer Cold Fusion Application Developer for web & data applications, APIs, and web sites. ESSENTIAL DUTIES AND RESPONSIBILITIES INCLUDE THE FOLLOWING (OTHER DUTIES MAY BE ASSIGNED): Ability to develop and architect new web applications and databases from the ground up as well as ability to learn, update, and improve existing applications, and systems. Willingness to handle complex applicatio…",IT Jobs,The Consortium,67204.12,67204.12,US,"Washington, D.C.",,,38.906704,-77.041912,False,Not AI,,2026-01-28 15:59:31+00:00
5578689530,2026-01,2026,"Manager, Information Security","Onto Innovation is a leader in process control, combining global scale with an expanded portfolio of leading-edge technologies that include: 3D metrology spanning the chip from nanometer-scale transistors to micron-level die-interconnects; macro defect inspection of wafers and packages; metal interconnect composition; factory analytics; and lithography for advanced semiconductor packaging. Our breadth of offerings across the entire semiconductor value chain helps our customers solve their most …",IT Jobs,Onto Innovation,120000.0,180000.0,US,Minnesota,Hennepin County,Bloomington,44.836503,-93.273452,False,Not AI,,2026-01-10 17:25:34+00:00
5580635506,2026-01,2026,Help Desk Support Technician II,"Description Title: Help Desk Support Technician II Unit: Information Technology Reports to: Director of Help Desk Support Status: Full Time; Regular; Non-Exempt Salary: $30.22 to $32.97(approximately $55,000 to $60,000 annually) Location: Long Island City, Queens Days/Hours: 35 Hour Weekly schedule Organization Overview: The Fortune Society, Inc. (Fortune) has been working for over 57 years in service to our mission: to support successful reentry from incarceration and promote alternatives to i…",IT Jobs,Fortune Society,62857.0,68577.0,US,New York,New York City,Queens,40.74816,-73.93254,False,Not AI,,2026-01-12 12:12:16+00:00
5593687247,2026-01,2026,(1) Application Full Stack Developer,"Overview eTrigue is seeking an experienced and highly motivated Application Full Stack Developer to join our dynamic team in San Jose, CA. The ideal candidate will have extensive experience across multiple programming languages and frameworks, capable of owning both front-end and back-end development responsibilities. This is a challenging yet rewarding opportunity for a technologist who thrives in a collaborative, fast-paced environment and is passionate about building scalable, high-performan…",IT Jobs,eTrigue,148164.2,148164.2,US,California,Santa Clara County,San Jose,37.390494,-121.885434,False,Not AI,,2026-01-21 01:29:34+00:00
5597892609,2026-01,2026,"Software Engineer, Satellite Operations (Starshield)","SpaceX was founded under the belief that a future where humanity is out exploring the stars is fundamentally more exciting than one where we are not. Today SpaceX is actively developing the technologies to make this possible, with the ultimate goal of enabling human life on Mars. SOFTWARE ENGINEER, SATELLITE OPERATIONS (STARSHIELD) Starshield leverages SpaceX’s Starlink technology and launch capability to support national security efforts. While Starlink is designed for consumer and commercial …",IT Jobs,SpaceX,145000.0,175000.0,US,California,Los Angeles County,Hawthorne,33.912781,-118.352039,False,Not AI,,2026-01-23 16:23:21+00:00
5578617032,2026-01,2026,NetDev Developer,"Description Active Top Secret (TS/SCI) clearance with polygraph is required. Visionist has an exciting new, fully FUNDED opportunity for a NetDev Developer on our largest PRIME contract. Our team of Analysts and Engineers is motivated by the direct impact on the mission, crafting specialized tools for enhanced efficiency and quick iterations for our operations user base. Seeing your tools in real-time action brings immediate gratification. This premier program encompasses traditional software s…",IT Jobs,Visionist,164000.0,240000.0,US,Maryland,Anne Arundel County,Fort George G Meade,39.11376,-76.726777,False,Not AI,,2026-01-10 16:32:38+00:00
5594174223,2026-01,2026,Flight Software Engineer,"Flight Software Engineer - Boulder, CO About the Company: Have you ever wanted to be part of a start-up culture, but perhaps within a company that has established itself with financial stability and overcome some of the start-up company challenges? Our client is continuing to scale its uniquely, small team further, as they are continuing to see success with all of their current customers, and simultaneously adding new customers all the time. Engineers get the opportunity to work on cutting-edge…",IT Jobs,Galaxy Technology Hires,114546.27,114546.27,US,Colorado,Boulder County,Boulder,40.046795,-105.212503,False,Not AI,,2026-01-21 13:53:56+00:00
5584337938,2026-01,2026,Cloud Infrastructure Architect,"Description Active Top Secret (TS/SCI) clearance with polygraph is required. Visionist has an exciting new, fully FUNDED opportunity for a Cloud Infrastructure Architect on our largest PRIME contract. Our team of Analysts and Engineers is motivated by the direct impact on the mission, crafting specialized tools for enhanced efficiency and quick iterations for our operations user base. Seeing your tools in real-time action brings immediate gratification. This premier program encompasses traditio…",IT Jobs,Visionist,150000.0,190000.0,US,Maryland,Prince George's County,Laurel,39.099275,-76.848306,False,Not AI,,2026-01-14 12:54:14+00:00
5638931480,2026-02,2026,Service Desk Technician Tier 2 (MSP),"Join Justice IT Consulting  Where Your Growth and Impact Matter Service Desk Technician - Tier 2 (MSP) Burleson, TX (In-Person) Full-Time Monday-Friday, 8:00am-5:00pm $72,000 - $82,000  Benefits Are you tired of feeling like a number? Come join a team where your thoughts are heard, your contribution is recognized, and we know your name. At Justice IT Consulting , the number one goal of everyone on our team is to make our clients exceptionally happy. As a Tier 2 Service Desk Technician , you pla…",IT Jobs,Justice IT Consulting,72000.0,82000.0,US,Texas,Johnson County,Burleson,32.537904,-97.313651,False,Not AI,,2026-02-20 16:45:11+00:00
5628494617,2026-02,2026,Software Engineer,"Worker Type Regular Job Description Job Summary The primary role of the Software Engineer is to design, develop, and maintain web-based software applications that support national defense missions. You’ll contribute across the full development lifecycle and support backend services, REST APIs, and data pipelines that enable visualizations, analytics, and operational tools. Position Responsibilities Build and maintain web applications and backend services using Java and Python Develop RESTful AP…",IT Jobs,AeroVironment,83500.0,150000.0,US,Maryland,Anne Arundel County,Annapolis Junction,39.127328,-76.789568,False,Not AI,,2026-02-13 15:34:43+00:00
5617669331,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,103987.48,103987.48,US,Maryland,Howard County,Columbia,39.206658,-76.883626,False,Not AI,,2026-02-06 14:24:02+00:00
5617669291,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,105312.13,105312.13,US,Arkansas,Drew County,Tennessee,33.636364,-91.857353,False,Not AI,,2026-02-06 14:24:02+00:00
5617669233,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,109953.61,109953.61,US,Illinois,Winnebago County,Rockford,42.331667,-89.151548,False,Not AI,,2026-02-06 14:24:01+00:00
5613894795,2026-02,2026,Single Sign On Architect,"Description As an Advanced Cyber Security professional (SSO) at Honeywell, this is your opportunity to join our Cybersecurity team and provide valuable, secure user experiences for Honeywell employees, partners, and customers. You will work with the latest Single Sign-On technologies that perform multi-factor authentication, federation, and profile management. You will provide world-class engineering solutions ensuring that they align with the direction set by best practices and defined standar…",IT Jobs,Honeywell,142000.0,182000.0,US,Arizona,Maricopa County,Phoenix,33.45,-112.07,False,Not AI,,2026-02-04 12:01:54+00:00
5617669246,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,110574.24,110574.24,US,Illinois,Peoria County,Peoria,40.685203,-89.59617,False,Not AI,,2026-02-06 14:24:01+00:00
5616158180,2026-02,2026,Full Stack Software Engineer (AWS Certification Required),Description Active Top Secret (TS/SCI) clearance with polygraph is required. Visionist has an exciting new opportunity for a Full Stack Software Engineer. You will be joining a critical mission supporting our customers big data processing platforms. The analytics developed and deployed in these ecosystems are critical to ensuring that the data flowing through the agency can be leveraged by analysts to perform mission critical reporting and decision making. You will be working with the newest te…,IT Jobs,Visionist,135000.0,206000.0,US,Maryland,Prince George's County,Laurel,39.099275,-76.848306,False,Not AI,,2026-02-05 15:25:34+00:00
5617669247,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,103108.6,103108.6,US,Wisconsin,,,44.391021,-89.77308,False,Not AI,,2026-02-06 14:24:01+00:00
5617669257,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,109336.78,109336.78,US,New York,Wyoming County,Wyoming,42.832,-78.083,False,Not AI,,2026-02-06 14:24:02+00:00
5617669356,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,108451.67,108451.67,US,Arizona,Pima County,Tucson,32.214792,-110.971527,False,Not AI,,2026-02-06 14:24:03+00:00
5617669210,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,96197.01,96197.01,US,Montana,Jefferson County,Montana,46.439645,-112.010777,False,Not AI,,2026-02-06 14:24:01+00:00
5617669232,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,106086.59,106086.59,US,Kansas,Wyandotte County,Kansas,39.098681,-94.769159,False,Not AI,,2026-02-06 14:24:01+00:00
5648825969,2026-02,2026,"Director, Ecommerce (Clinical Nutrition)","Job Summary The Director, Ecommerce (Clinical Nutrition) is a pivotal role in the company and is responsible for developing, scaling, and leading the digital commercial strategy for the Clinical Nutrition portfolio. This role owns the performance, revenue growth, and operational excellence across digital sales channels, including direct to consumer (DTC), Amazon and other marketplaces, and B2B online purchasing platforms. This leader serves as the architect of our digital commerce capability in…",IT Jobs,Fresenius Kabi,180000.0,210000.0,US,Illinois,Lake County,Lake Zurich,42.196969,-88.093411,False,Not AI,,2026-02-28 13:55:03+00:00
5617669333,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,112671.17,112671.17,US,Maryland,Charles County,Waldorf,38.613661,-76.87053,False,Not AI,,2026-02-06 14:24:02+00:00
5629721427,2026-02,2026,Facilities and Infrastructure Project Manager,"LMI is seeking a highly skilled Facilities and Infrastructure Project Manager to provide Integrated Product Support (IPS) services for the Apache Attack Helicopter (AAH) Project Office (PO). This position supports the development, production, fielding, and sustainment of the AH-64 Apache by managing facility and infrastructure projects critical to training, maintenance, and storage operations. The Facilities and Infrastructure Project Manager will oversee analysis, planning, and implementation …",IT Jobs,LMI,138046.94,138046.94,US,Alabama,Madison County,Redstone Arsenal,34.713587,-86.614947,False,Not AI,,2026-02-14 12:08:57+00:00
5617669296,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,100825.33,100825.33,US,Kentucky,,,37.610182,-85.163472,False,Not AI,,2026-02-06 14:24:02+00:00
5617669234,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,109751.52,109751.52,US,Colorado,Arapahoe County,Aurora,39.739331,-104.862975,False,Not AI,,2026-02-06 14:24:01+00:00
5617669214,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,119246.34,119246.34,US,Colorado,Boulder County,Boulder,40.040651,-105.20778,False,Not AI,,2026-02-06 14:24:01+00:00
5617669341,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,110756.08,110756.08,US,Arizona,Maricopa County,Tempe,33.436666,-111.940325,False,Not AI,,2026-02-06 14:24:03+00:00
5631264441,2026-02,2026,IT Support Technician,"Image Engineering was founded as a company that pushes boundaries, develops new ideas through design and fabrication, and is a leader in the visual display and special effects industry. We are comprised of a team of artists, engineers, event producers, fabricators and creative thinkers. We have worked all over the United States completing thousands of projects in the field of creative multimedia shows for clients such as Paul McCartney, the Trans–Siberian Orchestra, the Rolling Stones, Lady Gag…",IT Jobs,Advanced Entertainment Technologies,75000.0,85000.0,US,Maryland,Anne Arundel County,Stoney Beach,39.20346,-76.55862,False,Not AI,,2026-02-15 17:49:05+00:00
5614599518,2026-02,2026,Senior Machine Learning Engineer II,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",IT Jobs,CesiumAstro,101087.59,101087.59,US,Texas,Travis County,Austin,30.272921,-97.744386,True,High,"machine learning, machine learning engineer",2026-02-04 16:32:34+00:00
5609234025,2026-02,2026,Principal Spacecraft Communication Systems Engineer I,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",IT Jobs,CesiumAstro,144769.39,144769.39,US,Colorado,Adams County,Westminster,39.83005,-105.035286,False,Not AI,,2026-02-01 14:31:43+00:00
5617669190,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,113230.23,113230.23,US,Colorado,Jefferson County,Arvada,39.790757,-105.084969,False,Not AI,,2026-02-06 14:24:01+00:00
5617669391,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,108045.66,108045.66,US,West Virginia,,,38.771041,-80.682155,False,Not AI,,2026-02-06 14:24:03+00:00
5617669224,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,113389.29,113389.29,US,Illinois,DuPage County,Naperville,41.760632,-88.143778,False,Not AI,,2026-02-06 14:24:01+00:00
5613882039,2026-02,2026,Senior Software Engineer I - Fullstack,"Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pioneers of out-of-the-box communication systems for satellites, UAVs, launch vehicles, and other space…",IT Jobs,CesiumAstro,131423.03,131423.03,US,Texas,Travis County,Austin,30.272921,-97.744386,False,Not AI,,2026-02-04 11:45:34+00:00
5617669253,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,97339.39,97339.39,US,Texas,,,31.709263,-98.656775,False,Not AI,,2026-02-06 14:24:01+00:00
5644932300,2026-02,2026,HR IT Systems & Integrations Analyst,"What we offer Explore a world of opportunities with us. Look ahead with us and help shape innovative solutions to make our world more sustainable and life healthier, more vibrant and more comfortable. At Evonik, you have the chance to explore, thrive, and grow alongside 33,000 colleagues. Among attractive career paths and high-quality development programs, we not only offer performance-based remuneration and occupational health benefits but also hybrid and flexible working environments with Sma…",IT Jobs,Evonik,83900.0,151800.0,US,New Jersey,Middlesex County,Piscataway,40.539722,-74.466389,False,Not AI,,2026-02-25 11:43:11+00:00
5617669335,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,110704.66,110704.66,US,Maryland,Montgomery County,Germantown,39.139475,-77.288029,False,Not AI,,2026-02-06 14:24:02+00:00
5617669237,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,111891.73,111891.73,US,Illinois,McHenry County,Crystal Lake,42.273196,-88.314212,False,Not AI,,2026-02-06 14:24:01+00:00
5647338807,2026-02,2026,SIEM/SOAR Production Services Specialist ll,"Job Description: At Bank of America, we are guided by a common purpose to help make financial lives better through the power of every connection. We do this by driving Responsible Growth and delivering for our clients, teammates, communities and shareholders every day. Being a Great Place to Work is core to how we drive Responsible Growth. This includes our commitment to being an inclusive workplace, attracting and developing exceptional talent, supporting our teammates’ physical, emotional, an…",IT Jobs,Bank of America,73600.0,143800.0,US,Texas,Collin County,Plano,33.060381,-96.733343,False,Not AI,,2026-02-27 10:20:32+00:00
5617669261,2026-02,2026,Internet Evaluator,"Employee Sub-Group: Perm PT Hourly Work Schedule: Part Time- Regular up to 20 hours per week Location: USA Position Title: Rater About TELUS International We partner with the world's most innovative companies to develop and improve their AI powered products. Whether it’s improving the relevance of search engines or training digital assistants to understand more languages and dialects, our teams help break machine-learning barriers and build human-learning bridges around the world  and you can b…",IT Jobs,TELUS International,109413.86,109413.86,US,Illinois,Lake County,Buffalo Grove,42.166307,-87.963323,False,Not AI,,2026-02-06 14:24:02+00:00
5643818912,2026-02,2026,Principal Data Scientist,"As a Principal Data Scientist at Epicor, you will be the technical leader driving advanced analytics, machine learning, and AI strategy across our product ecosystem. You will guide data scientists and analytics engineers, shape the technical architecture of ML solutions, and ensure our analytics experiences are impactful, intuitive, and aligned with real customer use cases. You will be responsible for influencing product direction, introducing emerging technologies, and delivering high‑value mo…",IT Jobs,Epicor,214735.75,214735.75,US,Utah,Utah County,Lehi,40.336308,-111.98802,True,Medium,machine learning,2026-02-24 14:14:00+00:00
